id_estudiante,nombre,apellido,edad,ciudad,correo,telefono,promedio,estado_solicitud,fecha_registro,programa,modalidad,creditos_aprobados,beca,ingresos
201,Camila,Martinez,22,Medellín,camila.martinez@mail.com,abc123,cuatro,Aprobado,,INGENIERIA,virtual,300.0,NO,
202,Andres,Lopez,,Cali,correo_invalido,abc123,2.56,En proceso,2025-01-15,INGENIERIA,Presencial,72.0,si,
203,Maria,Hernandez,,Medellín,,,cuatro,En proceso,2025-01-15,Fisica,Presencial,38.0,NO,
204,Jorge,Lopez,,BOGOTA,jorge@gmail,(601)1234567,4.85,Pendiente,15/02/2025,Ingeniería,virtual,,Sí,
205,Valentina,Garcia,36,bogota,correo_invalido,+57 3109876543,cuatro,En proceso,,Doctorado,Virtual,,NO,3510581.0
206,Valentina,Rodriguez,120,bogota,correo_invalido,abc123,,Rechazado,15/02/2025,Matemáticas,virtual,-5.0,NO,999999999.0
207,Valentina,Castro,,Cali,,+57 3109876543,4.07,Rechazado,2025-01-15,Ingeniería,Hibrida,300.0,si,
208,Ana,Lopez,,Cali,ana.lopez@mail.com,(601)1234567,cuatro,En proceso,15/02/2025,ingenieria,virtual,300.0,NO,
209,Maria,Garcia,,BOGOTA,maria.garcia@mail.com,(601)1234567,,Pendiente,03-20-2025,Doctorado,Presencial,31.0,Sí,8657937.0
210,Ana,Garcia,,Barranquilla,ana.garcia@mail.com,(601)1234567,3.91,Rechazado,15/02/2025,Matemáticas,PRESENCIAL,,NO,999999999.0
211,Pedro,Rodriguez,34,Barranquilla,pedro@gmail,(601)1234567,,Pendiente,2025-01-15,fisica,Presencial,,si,9611430.0
212,Camila,Lopez,treinta,Bogotá,correo_invalido,+57 3109876543,,En proceso,,Matemáticas,Hibrida,-5.0,NO,999999999.0
213,Valentina,Castro,53,Bogotá,correo_invalido,,,Rechazado,03-20-2025,INGENIERIA,Virtual,300.0,NO,
214,Pedro,Garcia,cincuenta,Medellín,pedro.garcia@mail.com,,2.45,En proceso,03-20-2025,fisica,Hibrida,92.0,No,999999999.0
215,Andres,Castro,40,Medellín,andres@gmail,,,En proceso,2025-01-15,fisica,Hibrida,-5.0,si,999999999.0
216,Camila,Lopez,120,BOGOTA,camila.lopez@mail.com,(601)1234567,cuatro,Rechazado,,ingenieria,Hibrida,300.0,NO,999999999.0
217,Pedro,Torres,,Bogotá,pedro.torres@mail.com,abc123,,Pendiente,15/02/2025,Fisica,Virtual,300.0,NO,7930789.0
218,Carlos,Martinez,, Bucaramanga ,carlos@gmail,3001234567,,En proceso,03-20-2025,INGENIERIA,Presencial,81.0,si,999999999.0
219,Ana,Lopez,treinta, Bucaramanga ,ana@gmail,,4.36,En proceso,2025-01-15,fisica,virtual,,NO,7430982.0
220,Jorge,Martinez,39,Cali,jorge@gmail,3001234567,,Aprobado,2025-01-15,fisica,Presencial,300.0,No,6236039.0
221,Andres,Garcia,26,Bogotá,,,cuatro,Rechazado,15/02/2025,Matemáticas,Presencial,,si,7027229.0
222,Andres,Gomez,treinta,BOGOTA,andres@gmail,3001234567,2.63,Rechazado,2025-01-15,fisica,Virtual,300.0,NO,
223,Valentina,Gomez,58,Bogotá,,abc123,2.14,En proceso,2025-01-15,Ingeniería,PRESENCIAL,-5.0,si,
224,Pedro,Castro,58,medellin,pedro@gmail,abc123,,Aprobado,15/02/2025,Fisica,PRESENCIAL,36.0,Sí,999999999.0
225,Valentina,Martinez,120,Medellín,correo_invalido,(601)1234567,cuatro,Aprobado,2025-01-15,Fisica,virtual,,No,6546608.0
226,Juan,Rodriguez,120, Bucaramanga ,juan.rodriguez@mail.com,3001234567,2.45,Rechazado,2025-01-15,fisica,Presencial,300.0,NO,8789281.0
227,Carlos,Gomez,cincuenta,Cali,carlos.gomez@mail.com,3001234567,3.28,Aprobado,03-20-2025,Doctorado,Presencial,300.0,No,
228,Maria,Hernandez,treinta,bogota,correo_invalido,abc123,cuatro,En proceso,2025-01-15,Doctorado,virtual,-5.0,No,1983923.0
229,Andres,Torres,,BOGOTA,andres.torres@mail.com,(601)1234567,cuatro,En proceso,03-20-2025,Matemáticas,Virtual,56.0,NO,999999999.0
230,Juan,Martinez,cincuenta,bogota,juan@gmail,abc123,,Rechazado,15/02/2025,fisica,virtual,107.0,No,
231,Jorge,Torres,treinta,bogota,jorge@gmail,+57 3109876543,cuatro,Rechazado,2025-01-15,Ingeniería,PRESENCIAL,,No,7765865.0
232,Camila,Torres,,bogota,correo_invalido,3001234567,cuatro,En proceso,,fisica,Virtual,,Sí,
233,Juan,Rodriguez,120,medellin,juan@gmail,abc123,,Rechazado,,INGENIERIA,Virtual,,No,
234,Valentina,Torres,cincuenta, Bucaramanga ,valentina@gmail,3001234567,,Rechazado,2025/04/01,INGENIERIA,Hibrida,89.0,si,1768029.0
235,Carlos,Castro,cincuenta,Medellín,carlos@gmail,abc123,cuatro,Pendiente,,fisica,Hibrida,,Sí,
236,Maria,Torres,120,BOGOTA,maria.torres@mail.com,,4.89,En proceso,15/02/2025,Doctorado,PRESENCIAL,-5.0,NO,
237,Maria,Castro,120,Cali,,,cuatro,Pendiente,2025/04/01,INGENIERIA,virtual,,si,3237608.0
238,Valentina,Garcia,120,Cali,valentina@gmail,(601)1234567,,Pendiente,,Fisica,Hibrida,-5.0,si,
239,Luisa,Rodriguez,120, Bucaramanga ,,,,Rechazado,15/02/2025,Doctorado,virtual,66.0,Sí,999999999.0
240,Juan,Gomez,cincuenta,BOGOTA,correo_invalido,(601)1234567,,Aprobado,2025-01-15,fisica,Hibrida,96.0,No,999999999.0
241,Valentina,Martinez,120,Barranquilla,correo_invalido,3001234567,,En proceso,03-20-2025,Matemáticas,virtual,70.0,si,
242,Ana,Torres,cincuenta,Medellín,correo_invalido,abc123,4.33,Pendiente,2025/04/01,fisica,Virtual,22.0,No,7328336.0
243,Pedro,Garcia,treinta,medellin,pedro@gmail,3001234567,cuatro,Pendiente,,INGENIERIA,PRESENCIAL,300.0,Sí,
244,Luisa,Rodriguez,120,Medellín,luisa.rodriguez@mail.com,,,Pendiente,03-20-2025,Matemáticas,PRESENCIAL,300.0,NO,4711087.0
245,Luisa,Hernandez,treinta, Bucaramanga ,luisa.hernandez@mail.com,3001234567,,Rechazado,2025/04/01,Matemáticas,Presencial,300.0,No,7398370.0
246,Pedro,Garcia,120,Cali,,abc123,,Aprobado,,INGENIERIA,Presencial,65.0,si,2609881.0
247,Jorge,Gomez,56,Medellín,,3001234567,4.01,Pendiente,03-20-2025,Fisica,virtual,-5.0,Sí,999999999.0
248,Juan,Rodriguez,20,BOGOTA,juan.rodriguez@mail.com,,,Pendiente,2025-01-15,INGENIERIA,virtual,,NO,999999999.0
249,Andres,Rodriguez,50,bogota,andres.rodriguez@mail.com,3001234567,,Rechazado,2025/04/01,Fisica,Virtual,300.0,si,999999999.0
250,Andres,Castro,58, Bucaramanga ,andres@gmail,abc123,2.47,Rechazado,,fisica,Presencial,300.0,si,
251,Carlos,Rodriguez,18,Barranquilla,correo_invalido,(601)1234567,3.61,Rechazado,03-20-2025,ingenieria,virtual,-5.0,No,
252,Ana,Rodriguez,120,Bogotá,,,,Aprobado,03-20-2025,INGENIERIA,Virtual,-5.0,si,999999999.0
253,Carlos,Martinez,cincuenta,bogota,,abc123,cuatro,Rechazado,15/02/2025,Fisica,Hibrida,300.0,No,999999999.0
254,Juan,Hernandez,treinta,Barranquilla,juan@gmail,+57 3109876543,cuatro,En proceso,2025-01-15,Matemáticas,virtual,300.0,si,
255,Carlos,Rodriguez,treinta,Medellín,carlos.rodriguez@mail.com,3001234567,,Aprobado,,Doctorado,PRESENCIAL,,Sí,4569531.0
256,Pedro,Torres,treinta,Cali,correo_invalido,(601)1234567,,En proceso,15/02/2025,Fisica,PRESENCIAL,300.0,Sí,9424968.0
257,Valentina,Lopez,treinta, Bucaramanga ,valentina@gmail,abc123,,Rechazado,15/02/2025,Ingeniería,Presencial,29.0,NO,999999999.0
258,Juan,Martinez,cincuenta,Barranquilla,juan.martinez@mail.com,3001234567,cuatro,Rechazado,2025/04/01,Ingeniería,PRESENCIAL,300.0,si,999999999.0
259,Luisa,Rodriguez,cincuenta,Barranquilla,,+57 3109876543,4.92,Rechazado,15/02/2025,Matemáticas,virtual,-5.0,Sí,8380275.0
260,Maria,Garcia,treinta,BOGOTA,maria.garcia@mail.com,(601)1234567,,En proceso,,Doctorado,Hibrida,,Sí,9036641.0
261,Carlos,Castro,treinta,Bogotá,carlos@gmail,(601)1234567,,Aprobado,2025/04/01,Fisica,Presencial,300.0,Sí,
262,Valentina,Gomez,cincuenta,bogota,,abc123,,Pendiente,15/02/2025,ingenieria,virtual,-5.0,No,999999999.0
263,Luisa,Torres,120,bogota,luisa@gmail,3001234567,cuatro,Aprobado,2025/04/01,ingenieria,PRESENCIAL,-5.0,NO,2615622.0
264,Valentina,Gomez,120,bogota,valentina@gmail,,,Aprobado,15/02/2025,Doctorado,virtual,47.0,NO,999999999.0
265,Camila,Castro,120,bogota,,(601)1234567,cuatro,Aprobado,2025-01-15,INGENIERIA,PRESENCIAL,-5.0,NO,
266,Valentina,Rodriguez,49,Barranquilla,correo_invalido,abc123,,Rechazado,2025/04/01,Ingeniería,Presencial,300.0,NO,
267,Valentina,Hernandez,cincuenta,Barranquilla,,(601)1234567,cuatro,Rechazado,2025/04/01,Fisica,PRESENCIAL,300.0,NO,
268,Carlos,Rodriguez,,BOGOTA,,+57 3109876543,,Aprobado,,ingenieria,virtual,102.0,Sí,999999999.0
269,Andres,Rodriguez,cincuenta,Medellín,andres.rodriguez@mail.com,abc123,,En proceso,2025/04/01,Fisica,PRESENCIAL,91.0,si,
270,Camila,Gomez,120,medellin,camila@gmail,,,Pendiente,03-20-2025,fisica,Virtual,30.0,si,3641484.0
271,Andres,Hernandez,,Barranquilla,andres.hernandez@mail.com,3001234567,,Aprobado,15/02/2025,Fisica,Hibrida,300.0,si,
272,Camila,Castro,52,medellin,camila.castro@mail.com,,,Aprobado,2025/04/01,Fisica,Hibrida,300.0,si,
273,Andres,Torres,cincuenta, Bucaramanga ,andres.torres@mail.com,abc123,,Aprobado,2025/04/01,INGENIERIA,Virtual,-5.0,NO,999999999.0
274,Luisa,Gomez,cincuenta,Medellín,correo_invalido,3001234567,cuatro,Pendiente,15/02/2025,Matemáticas,Hibrida,300.0,si,
275,Camila,Martinez,treinta,medellin,camila@gmail,,2.62,Rechazado,2025-01-15,ingenieria,Virtual,117.0,Sí,
276,Jorge,Gomez,cincuenta,Cali,correo_invalido,abc123,,Pendiente,,Doctorado,PRESENCIAL,-5.0,si,3151610.0
277,Andres,Torres,50,Cali,andres@gmail,abc123,,Aprobado,15/02/2025,fisica,PRESENCIAL,40.0,NO,
278,Andres,Rodriguez,cincuenta,medellin,andres@gmail,+57 3109876543,cuatro,En proceso,2025/04/01,Fisica,Hibrida,,si,8112581.0
279,Luisa,Hernandez,cincuenta, Bucaramanga ,luisa@gmail,3001234567,2.54,Rechazado,15/02/2025,Doctorado,Presencial,,NO,4289394.0
280,Camila,Gomez,, Bucaramanga ,correo_invalido,abc123,,Rechazado,15/02/2025,INGENIERIA,PRESENCIAL,50.0,Sí,3740422.0
281,Pedro,Torres,56, Bucaramanga ,correo_invalido,+57 3109876543,cuatro,Rechazado,,INGENIERIA,Virtual,300.0,NO,
282,Jorge,Lopez,cincuenta,Cali,,3001234567,cuatro,En proceso,03-20-2025,Fisica,Hibrida,-5.0,NO,
283,Andres,Castro,20,BOGOTA,correo_invalido,+57 3109876543,cuatro,Rechazado,,Fisica,virtual,,si,
284,Jorge,Torres,treinta,BOGOTA,jorge@gmail,+57 3109876543,4.56,Aprobado,,ingenieria,Presencial,13.0,NO,999999999.0
285,Juan,Gomez,120,bogota,juan@gmail,3001234567,,En proceso,15/02/2025,INGENIERIA,Presencial,300.0,No,
286,Carlos,Lopez,17,Cali,,abc123,cuatro,Rechazado,,Fisica,virtual,-5.0,No,
287,Andres,Garcia,,Medellín,correo_invalido,+57 3109876543,cuatro,En proceso,03-20-2025,INGENIERIA,Presencial,1.0,si,9779789.0
288,Pedro,Torres,50, Bucaramanga ,correo_invalido,3001234567,cuatro,En proceso,2025/04/01,Doctorado,Hibrida,101.0,No,7268704.0
289,Jorge,Castro,treinta,BOGOTA,,abc123,,Pendiente,03-20-2025,INGENIERIA,Virtual,-5.0,NO,
290,Pedro,Garcia,treinta,bogota,pedro.garcia@mail.com,abc123,cuatro,En proceso,2025-01-15,INGENIERIA,PRESENCIAL,300.0,NO,1325400.0
291,Jorge,Gomez,27,medellin,,3001234567,,Pendiente,03-20-2025,Ingeniería,Presencial,-5.0,Sí,999999999.0
292,Camila,Hernandez,45,Cali,camila.hernandez@mail.com,+57 3109876543,2.24,En proceso,2025-01-15,Ingeniería,PRESENCIAL,-5.0,NO,999999999.0
293,Maria,Martinez,,Medellín,maria@gmail,abc123,4.21,Aprobado,2025-01-15,Fisica,Presencial,300.0,NO,6420100.0
294,Jorge,Rodriguez,,medellin,jorge@gmail,3001234567,2.6,Pendiente,2025-01-15,fisica,virtual,-5.0,si,
295,Andres,Martinez,16, Bucaramanga ,correo_invalido,3001234567,4.07,Pendiente,03-20-2025,ingenieria,virtual,300.0,Sí,2007511.0
296,Carlos,Rodriguez,,Medellín,correo_invalido,abc123,,Pendiente,2025/04/01,Ingeniería,virtual,-5.0,si,5205984.0
297,Camila,Garcia,,Medellín,correo_invalido,+57 3109876543,,En proceso,03-20-2025,INGENIERIA,PRESENCIAL,-5.0,No,999999999.0
298,Jorge,Hernandez,45,Barranquilla,correo_invalido,,4.2,Pendiente,03-20-2025,INGENIERIA,Virtual,,NO,
299,Luisa,Castro,cincuenta,bogota,luisa.castro@mail.com,3001234567,,Pendiente,2025-01-15,ingenieria,Virtual,,No,4214793.0
300,Valentina,Castro,,medellin,valentina.castro@mail.com,3001234567,2.15,Pendiente,2025/04/01,fisica,virtual,59.0,Sí,
301,Luisa,Gomez,cincuenta,Bogotá,luisa.gomez@mail.com,(601)1234567,cuatro,Aprobado,15/02/2025,Ingeniería,Presencial,-5.0,NO,
302,Valentina,Lopez,120,Barranquilla,correo_invalido,abc123,,En proceso,15/02/2025,Ingeniería,Presencial,,No,999999999.0
303,Jorge,Torres,cincuenta,Cali,,+57 3109876543,cuatro,Pendiente,2025/04/01,Fisica,PRESENCIAL,300.0,No,999999999.0
304,Andres,Gomez,cincuenta,Bogotá,andres.gomez@mail.com,+57 3109876543,cuatro,Pendiente,,ingenieria,Hibrida,300.0,Sí,
305,Valentina,Lopez,22, Bucaramanga ,correo_invalido,+57 3109876543,3.07,Pendiente,2025-01-15,ingenieria,Hibrida,,si,
306,Luisa,Torres,,bogota,luisa.torres@mail.com,,cuatro,En proceso,15/02/2025,Ingeniería,Virtual,,si,7988074.0
307,Valentina,Gomez,,Bogotá,correo_invalido,,2.91,Pendiente,,INGENIERIA,PRESENCIAL,19.0,No,999999999.0
308,Valentina,Rodriguez,,medellin,valentina@gmail,+57 3109876543,4.36,Aprobado,2025/04/01,Matemáticas,PRESENCIAL,,Sí,5404991.0
309,Jorge,Castro,treinta,BOGOTA,,abc123,3.44,Pendiente,03-20-2025,Fisica,PRESENCIAL,31.0,No,999999999.0
310,Valentina,Rodriguez,,Barranquilla,correo_invalido,+57 3109876543,3.1,Aprobado,2025-01-15,Doctorado,Hibrida,,No,999999999.0
311,Ana,Martinez,cincuenta,BOGOTA,ana.martinez@mail.com,3001234567,4.27,Pendiente,2025/04/01,Fisica,Presencial,300.0,si,999999999.0
312,Camila,Gomez,treinta,Medellín,correo_invalido,,,En proceso,2025-01-15,Fisica,Presencial,48.0,Sí,5285846.0
313,Pedro,Martinez,120,medellin,pedro.martinez@mail.com,3001234567,,En proceso,2025/04/01,fisica,Hibrida,110.0,si,999999999.0
314,Ana,Castro,48,Cali,ana.castro@mail.com,(601)1234567,,Pendiente,03-20-2025,Fisica,virtual,-5.0,Sí,999999999.0
315,Camila,Castro,26,Cali,correo_invalido,(601)1234567,cuatro,Rechazado,03-20-2025,Doctorado,Virtual,,si,
316,Ana,Lopez,,BOGOTA,ana@gmail,abc123,cuatro,Pendiente,15/02/2025,Fisica,Presencial,300.0,NO,
317,Ana,Lopez,120,Medellín,ana@gmail,abc123,cuatro,Pendiente,2025-01-15,fisica,PRESENCIAL,40.0,No,
318,Carlos,Hernandez,25,Cali,,+57 3109876543,cuatro,En proceso,15/02/2025,fisica,Hibrida,-5.0,No,2791327.0
319,Juan,Garcia,120,Medellín,juan.garcia@mail.com,+57 3109876543,3.79,Aprobado,2025/04/01,fisica,virtual,,No,7273997.0
320,Camila,Torres,treinta,Medellín,camila.torres@mail.com,+57 3109876543,cuatro,En proceso,2025/04/01,ingenieria,Presencial,-5.0,No,
321,Luisa,Torres,,Barranquilla,,+57 3109876543,,En proceso,2025-01-15,Fisica,PRESENCIAL,66.0,Sí,999999999.0
322,Ana,Castro,120,Barranquilla,ana.castro@mail.com,(601)1234567,,Rechazado,2025/04/01,Matemáticas,virtual,300.0,si,8740121.0
323,Pedro,Gomez,120,BOGOTA,,3001234567,,Aprobado,2025-01-15,ingenieria,PRESENCIAL,,No,999999999.0
324,Carlos,Torres,treinta, Bucaramanga ,carlos@gmail,3001234567,cuatro,Aprobado,15/02/2025,Ingeniería,virtual,,si,
325,Andres,Castro,treinta,Cali,andres@gmail,(601)1234567,,Pendiente,15/02/2025,ingenieria,Virtual,300.0,NO,999999999.0
326,Maria,Lopez,28,medellin,,,cuatro,Aprobado,2025/04/01,Fisica,virtual,,No,999999999.0
327,Maria,Gomez,120,medellin,maria@gmail,3001234567,,Pendiente,,ingenieria,Virtual,-5.0,si,
328,Valentina,Garcia,37,Bogotá,valentina@gmail,+57 3109876543,2.33,Pendiente,03-20-2025,Matemáticas,PRESENCIAL,119.0,si,999999999.0
329,Luisa,Castro,,bogota,luisa.castro@mail.com,+57 3109876543,2.88,Rechazado,,Fisica,virtual,-5.0,No,1976175.0
330,Jorge,Rodriguez,120,medellin,correo_invalido,,cuatro,Rechazado,,ingenieria,PRESENCIAL,,NO,9262853.0
331,Ana,Garcia,28,bogota,ana.garcia@mail.com,(601)1234567,,En proceso,15/02/2025,Matemáticas,Virtual,-5.0,si,
332,Pedro,Garcia,cincuenta,medellin,pedro.garcia@mail.com,3001234567,cuatro,Rechazado,03-20-2025,INGENIERIA,virtual,-5.0,Sí,999999999.0
333,Camila,Torres,treinta, Bucaramanga ,correo_invalido,abc123,cuatro,En proceso,15/02/2025,fisica,Virtual,300.0,si,9990666.0
334,Valentina,Hernandez,38,BOGOTA,correo_invalido,abc123,2.84,Pendiente,03-20-2025,Fisica,PRESENCIAL,23.0,NO,
335,Juan,Garcia,42, Bucaramanga ,,+57 3109876543,cuatro,Pendiente,2025-01-15,Fisica,Hibrida,300.0,No,1627384.0
336,Camila,Gomez,120,BOGOTA,correo_invalido,+57 3109876543,cuatro,Pendiente,,Doctorado,Virtual,26.0,No,999999999.0
337,Maria,Gomez,35,bogota,maria.gomez@mail.com,,3.0,Rechazado,15/02/2025,Ingeniería,PRESENCIAL,-5.0,si,6383479.0
338,Pedro,Garcia,cincuenta, Bucaramanga ,pedro@gmail,(601)1234567,cuatro,Rechazado,15/02/2025,Ingeniería,Virtual,300.0,Sí,999999999.0
339,Pedro,Martinez,26,medellin,,3001234567,cuatro,Pendiente,2025/04/01,Ingeniería,virtual,,Sí,1902612.0
340,Andres,Lopez,120, Bucaramanga ,correo_invalido,(601)1234567,cuatro,Aprobado,03-20-2025,Doctorado,virtual,,No,999999999.0
341,Camila,Torres,treinta,BOGOTA,correo_invalido,+57 3109876543,,En proceso,2025/04/01,ingenieria,Hibrida,,si,1507747.0
342,Maria,Hernandez,,BOGOTA,maria@gmail,,cuatro,Aprobado,2025/04/01,Matemáticas,Virtual,71.0,si,
343,Andres,Castro,120,Medellín,,3001234567,cuatro,Rechazado,15/02/2025,ingenieria,PRESENCIAL,,NO,
344,Carlos,Rodriguez,,bogota,correo_invalido,,cuatro,Aprobado,2025-01-15,Doctorado,virtual,,No,
345,Valentina,Castro,,Bogotá,valentina.castro@mail.com,(601)1234567,2.27,Pendiente,03-20-2025,Matemáticas,PRESENCIAL,,si,4282741.0
346,Pedro,Garcia,cincuenta,bogota,,(601)1234567,,Rechazado,2025-01-15,Ingeniería,Hibrida,300.0,Sí,999999999.0
347,Ana,Castro,120,Barranquilla,,abc123,,En proceso,15/02/2025,Matemáticas,PRESENCIAL,-5.0,No,8967020.0
348,Jorge,Castro,,BOGOTA,jorge@gmail,(601)1234567,,Aprobado,2025-01-15,Ingeniería,Virtual,,No,8327199.0
349,Carlos,Castro,120,Barranquilla,,,cuatro,En proceso,2025/04/01,Matemáticas,Hibrida,,No,
350,Ana,Garcia,120,Cali,,+57 3109876543,2.1,Aprobado,2025-01-15,Fisica,virtual,300.0,Sí,
351,Jorge,Rodriguez,,bogota,correo_invalido,,,Aprobado,,INGENIERIA,PRESENCIAL,,Sí,999999999.0
352,Luisa,Castro,cincuenta,medellin,correo_invalido,,,Rechazado,,Ingeniería,virtual,73.0,No,
353,Juan,Garcia,47,BOGOTA,correo_invalido,(601)1234567,cuatro,Rechazado,15/02/2025,INGENIERIA,Hibrida,94.0,Sí,
354,Camila,Hernandez,cincuenta,Medellín,camila.hernandez@mail.com,+57 3109876543,,Aprobado,15/02/2025,ingenieria,PRESENCIAL,,No,999999999.0
355,Camila,Lopez,120,Cali,camila.lopez@mail.com,3001234567,cuatro,Pendiente,2025/04/01,Matemáticas,virtual,,NO,9934217.0
356,Andres,Torres,treinta,Barranquilla,,+57 3109876543,cuatro,Aprobado,03-20-2025,Ingeniería,PRESENCIAL,,si,999999999.0
357,Pedro,Rodriguez,120,Barranquilla,pedro@gmail,,,Pendiente,2025-01-15,Fisica,Hibrida,40.0,No,1142206.0
358,Andres,Rodriguez,49, Bucaramanga ,correo_invalido,+57 3109876543,,Pendiente,2025-01-15,Ingeniería,Virtual,-5.0,Sí,
359,Maria,Lopez,120,BOGOTA,maria@gmail,+57 3109876543,,Rechazado,03-20-2025,Matemáticas,Virtual,300.0,NO,
360,Pedro,Lopez,cincuenta,Bogotá,pedro.lopez@mail.com,+57 3109876543,cuatro,Rechazado,2025/04/01,ingenieria,virtual,-5.0,Sí,7587312.0
361,Maria,Lopez,,Medellín,,+57 3109876543,3.84,Aprobado,2025/04/01,Ingeniería,Virtual,300.0,Sí,8480659.0
362,Carlos,Gomez,,medellin,,,cuatro,Aprobado,15/02/2025,Fisica,virtual,,NO,
363,Juan,Castro,,bogota,correo_invalido,+57 3109876543,cuatro,En proceso,03-20-2025,Ingeniería,Virtual,300.0,si,999999999.0
364,Ana,Lopez,51,Barranquilla,,3001234567,cuatro,Rechazado,15/02/2025,Matemáticas,Virtual,-5.0,NO,3347853.0
365,Juan,Martinez,,bogota,correo_invalido,abc123,,En proceso,2025-01-15,Ingeniería,Virtual,300.0,si,999999999.0
366,Ana,Torres,120,BOGOTA,ana.torres@mail.com,3001234567,4.22,Pendiente,15/02/2025,Matemáticas,Virtual,116.0,NO,
367,Juan,Lopez,56,medellin,,,4.46,Pendiente,,Doctorado,PRESENCIAL,104.0,Sí,999999999.0
368,Valentina,Martinez,treinta,Barranquilla,,+57 3109876543,,Aprobado,15/02/2025,fisica,PRESENCIAL,-5.0,No,
369,Luisa,Rodriguez,cincuenta,BOGOTA,correo_invalido,,4.27,Pendiente,2025-01-15,Matemáticas,Presencial,17.0,Sí,7310431.0
370,Camila,Rodriguez,16,BOGOTA,correo_invalido,abc123,,En proceso,2025/04/01,fisica,Presencial,300.0,No,999999999.0
371,Ana,Lopez,55,BOGOTA,ana.lopez@mail.com,+57 3109876543,,Rechazado,,Matemáticas,Virtual,24.0,No,9895263.0
372,Luisa,Martinez,treinta,medellin,luisa@gmail,abc123,2.16,En proceso,2025/04/01,ingenieria,Presencial,300.0,Sí,5782589.0
373,Pedro,Hernandez,,Bogotá,pedro@gmail,(601)1234567,2.31,Aprobado,,Matemáticas,PRESENCIAL,-5.0,Sí,
374,Luisa,Castro,cincuenta,Medellín,luisa@gmail,3001234567,cuatro,Pendiente,,fisica,virtual,-5.0,No,999999999.0
375,Camila,Gomez,treinta,Medellín,camila@gmail,abc123,cuatro,Rechazado,03-20-2025,ingenieria,virtual,300.0,No,5524723.0
376,Carlos,Gomez,120,Bogotá,,abc123,2.84,En proceso,,ingenieria,Hibrida,300.0,No,
377,Carlos,Martinez,, Bucaramanga ,,abc123,4.59,Rechazado,15/02/2025,Ingeniería,virtual,300.0,No,
378,Valentina,Lopez,52,Barranquilla,,,4.94,Aprobado,15/02/2025,Matemáticas,PRESENCIAL,61.0,NO,999999999.0
379,Maria,Gomez,,Medellín,maria@gmail,3001234567,cuatro,Aprobado,2025/04/01,Matemáticas,Hibrida,,No,999999999.0
380,Carlos,Castro,cincuenta, Bucaramanga ,carlos.castro@mail.com,abc123,4.11,Rechazado,2025-01-15,Fisica,Virtual,300.0,si,
381,Valentina,Hernandez,120,Cali,,+57 3109876543,4.66,En proceso,15/02/2025,Fisica,Virtual,-5.0,si,
382,Carlos,Hernandez,120,bogota,carlos@gmail,(601)1234567,,Rechazado,03-20-2025,INGENIERIA,Hibrida,35.0,NO,999999999.0
383,Camila,Torres,120,bogota,correo_invalido,abc123,,Rechazado,2025/04/01,Doctorado,Virtual,,No,2464797.0
384,Carlos,Garcia,20,BOGOTA,carlos@gmail,abc123,,Pendiente,03-20-2025,Doctorado,Presencial,,Sí,999999999.0
385,Andres,Torres,57,medellin,andres@gmail,,2.57,Rechazado,,Matemáticas,PRESENCIAL,300.0,si,
386,Jorge,Torres,cincuenta,BOGOTA,jorge@gmail,+57 3109876543,cuatro,Pendiente,03-20-2025,Matemáticas,Hibrida,98.0,si,999999999.0
387,Camila,Lopez,treinta,medellin,camila@gmail,(601)1234567,2.55,Pendiente,03-20-2025,Ingeniería,Virtual,-5.0,si,999999999.0
388,Carlos,Martinez,51,Cali,correo_invalido,abc123,4.93,Pendiente,15/02/2025,Fisica,Hibrida,117.0,Sí,999999999.0
389,Camila,Hernandez,25,Cali,,+57 3109876543,cuatro,Pendiente,15/02/2025,Doctorado,PRESENCIAL,43.0,NO,9035971.0
390,Jorge,Rodriguez,35,Barranquilla,,+57 3109876543,3.85,Aprobado,2025-01-15,INGENIERIA,Virtual,-5.0,No,5662844.0
391,Maria,Torres,59,Barranquilla,maria.torres@mail.com,+57 3109876543,cuatro,En proceso,03-20-2025,ingenieria,virtual,300.0,si,999999999.0
392,Luisa,Garcia,120,bogota,,abc123,cuatro,Rechazado,03-20-2025,ingenieria,virtual,17.0,NO,3409867.0
393,Camila,Hernandez,120,Barranquilla,correo_invalido,abc123,cuatro,Pendiente,,Fisica,virtual,-5.0,No,999999999.0
394,Camila,Gomez,120,medellin,,(601)1234567,,Aprobado,03-20-2025,Doctorado,Virtual,300.0,No,8927925.0
395,Andres,Lopez,treinta,Bogotá,,3001234567,cuatro,Rechazado,2025-01-15,Fisica,virtual,300.0,NO,
396,Luisa,Gomez,treinta,Bogotá,luisa@gmail,+57 3109876543,cuatro,Pendiente,03-20-2025,Ingeniería,Hibrida,300.0,si,999999999.0
397,Jorge,Rodriguez,treinta,BOGOTA,jorge@gmail,,,Rechazado,,Doctorado,Hibrida,300.0,si,
398,Luisa,Lopez,treinta,medellin,,+57 3109876543,cuatro,Pendiente,,Ingeniería,Presencial,-5.0,No,
399,Jorge,Rodriguez,,bogota,jorge.rodriguez@mail.com,abc123,2.35,Rechazado,15/02/2025,INGENIERIA,Hibrida,,No,999999999.0
400,Pedro,Gomez,treinta,BOGOTA,pedro@gmail,+57 3109876543,4.57,Pendiente,2025/04/01,ingenieria,Presencial,54.0,Sí,2304181.0
